Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Aux Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.5648592,0.5556488,52.43,5.243,12.096575,1.7117226,43.80277,-5.4754486,-47.302223,37.86058,32.938763,-176.41461,-44.463554,36.890797,35.94316,-171.77191,-0.7506424,1.4248769,5.0285954,-7.665923,0.29449144,0.7020078,1.603363,-1.5925807,-0.33371544,0.12377568,-0.011494828,-0.711411,0.6633511,0.38622037,-5.289235814704826,-5.7760516940321835,-3.842831953341443,11000,64593,0,121.15082991899908,18.484062516999984,10.309728069998528,149.9446205059976,1657.0296773970258,10
0.24876505,0.61520845,58.72648,5.872648,15.850936,2.8028677,35.424187,-8.648615,-38.64794,39.51191,38.012894,-212.82448,-36.361053,38.732162,41.50861,-204.65192,-0.6908945,1.451559,4.002137,-7.5602837,0.40537882,0.6402101,1.6432048,-1.7741622,-0.36130166,0.13074885,0.0688302,-0.76916295,0.2851552,0.5211001,-4.399628207898521,-4.94269963929593,-4.243552324397362,12000,69704,0,120.20826805999968,19.087082859001384,10.423585711996566,149.71893663099763,1806.0000110130204,11
0.355165,0.6802792,50.90123,5.090123,15.325742,1.1693236,40.143276,-4.538407,-43.62159,39.59332,41.048008,-195.33047,-39.850304,38.272602,45.480072,-181.93475,-0.55660653,1.5004466,3.8227334,-6.8849454,0.3541712,0.73398924,1.6226304,-1.8893651,-0.3666873,0.11994056,0.10927346,-0.83851457,0.4401848,0.5059578,-4.828848186776106,-5.9037006440859034,-5.464263047532681,13000,74589,0,120.94369349099725,18.34017600900188,9.984424221012887,149.26829372101201,1954.512980050029,12
0.121327914,0.6336684,57.14315,5.714315,14.265382,1.1737502,27.921904,-6.429637,-31.17496,40.61972,45.384983,-195.35817,-28.049936,39.658268,49.085712,-184.17664,-0.6561333,1.4702629,4.5040236,-8.249871,0.31659502,0.7091472,1.6700596,-1.7980816,-0.36153302,0.12683037,0.13852753,-0.9309758,0.21523933,0.5870984,-4.395757514394627,-5.459647618315014,-5.11547350816696,14000,79424,0,120.57562173000042,17.585644847000367,9.721279892000894,147.88254646900168,2102.8848526530383,13
0.36548808,0.6089069,55.37021,5.537021,16.117012,1.5049833,26.25327,-8.021697,-29.529228,39.31616,46.48747,-215.31827,-27.112978,38.15297,48.541508,-207.90755,-0.60726094,1.4512982,4.686406,-7.6228313,0.192729,0.76411504,1.6615925,-1.7372583,-0.36857918,0.12094574,0.014087502,-0.8294168,0.3897628,0.5980022,-4.072264088154896,-4.753099071653531,-5.138102757315111,15000,84295,0,120.41067488299814,18.064157927998167,9.952550809008244,148.42738362000455,2250.85814545404,14
0.66833025,0.7198057,66.06354,6.6063538,17.350029,0.72662294,13.495515,-0.007469058,-16.741922,42.413548,51.064644,-184.27608,-13.736122,40.886105,51.84192,-184.98566,-0.5413778,1.5165651,3.9800029,-8.29314,0.4115138,0.6808149,1.7128571,-1.5752274,-0.38959888,0.13236862,0.025479745,-0.89208144,0.40403727,0.58734196,-4.370529962418131,-4.830294244320653,-4.212506777680817,16000,89142,0,121.82794894199833,17.6380041170014,9.762866683005996,149.22881974200573,2400.001318947041,15
0.24627441,0.6083406,67.84493,6.7844934,15.762449,2.1230416,7.3927,-9.4477005,-10.982538,41.64225,54.594204,-196.0318,-8.206858,40.37345,54.72755,-193.83589,-0.4469086,1.5466384,5.1695375,-7.8140097,0.2032019,0.786009,1.7192953,-1.7322185,-0.42998764,0.16548356,0.05395597,-1.1994643,0.33860806,0.57237804,-4.539473977430129,-4.969264419996828,-4.306913746792927,17000,93977,0,120.57392800600064,17.56369687699771,9.946048230005545,148.0836731130039,2548.085438792048,16
0.37357214,0.64022833,66.22845,6.6228447,15.677676,0.9484545,3.4622333,-9.882251,-7.079834,40.834003,53.064346,-204.37973,-3.5297384,38.920918,54.46685,-196.79893,-0.6023505,1.5565069,5.4210362,-8.768406,0.2427957,0.7504221,1.7963642,-1.7176341,-0.38887295,0.15399212,0.0671286,-1.0487226,0.31409404,0.6124903,-3.428470358422171,-5.304962336376775,-4.25375427212723,18000,98777,0,120.32109618100003,17.563778993000597,9.94816773500861,147.83304290900924,2696.026096893056,17
0.656397,0.5805894,75.294266,7.5294266,14.212269,0.6101186,-0.93692976,-13.574859,-2.0387027,36.51514,56.204597,-208.64719,0.89224124,35.183846,58.025192,-201.56844,-0.66717565,1.4755375,4.9898596,-7.22355,0.20579469,0.7319131,1.7772352,-1.6022184,-0.3999467,0.14501302,0.026558768,-0.9721744,0.3579196,0.60060996,-3.3129296207245256,-5.43942736729184,-5.382680089696928,19000,103577,0,120.83350034600153,17.641262834000372,9.638220734006609,148.1129839140085,2843.7892298780607,18
0.21390204,0.5161916,75.41511,7.541511,14.615154,1.0916638,-0.88797104,-8.196004,-2.5976825,39.77063,57.852203,-163.25534,1.4565852,38.076946,58.589207,-150.06989,-0.4639411,1.5635188,4.6124563,-7.8611436,0.2027543,0.79129934,1.8420429,-1.7405683,-0.41686472,0.15809536,0.0150591545,-1.0046227,0.41089466,0.6046057,-3.520995495438373,-5.206593445315077,-5.6739552999118406,20000,108377,0,121.00336577100097,17.285879884002497,9.733142131008208,148.02238778601168,2992.8072068130678,19
0.51867145,0.6417236,80.93909,8.093909,14.226104,0.56718177,-2.688422,-12.474889,-0.8265532,36.13083,62.23567,-183.40111,2.5153923,34.52527,62.84838,-170.65456,-0.53343815,1.5095255,4.776443,-6.0856676,0.14964019,0.7813403,1.8031026,-1.5999098,-0.4030616,0.13870353,0.12234847,-0.9941867,0.4703848,0.6086969,-4.720792875686441,-5.909711110831633,-5.368021649825615,21000,113177,0,120.24888492699756,18.275458814001468,9.838798543005396,148.36314228400443,3140.544153022067,20
0.5973524,0.64108604,84.44202,8.444201,12.582558,1.5329802,-4.7067723,-15.636847,1.2275028,37.80705,63.295517,-206.89377,5.1662793,35.88822,65.97778,-195.32649,-0.4559312,1.5368376,4.6108212,-8.555635,0.05095141,0.8184749,1.7204157,-1.7029017,-0.40465543,0.13354747,-0.05936242,-0.9309769,0.40484336,0.5949264,-3.6557408494645864,-4.343849264450058,-6.544793723060797,22000,118018,0,120.20611164299771,17.682833479000692,9.672629964996304,147.5615750869947,3288.4202243710606,21
0.16783577,0.6270179,91.46857,9.146857,11.75103,1.0002654,-7.582234,-20.910196,3.7791665,37.38229,65.044075,-256.22852,8.08843,35.54255,67.50657,-227.02539,-0.46840766,1.5394429,4.34556,-7.5181584,0.12413133,0.8019829,1.8061581,-1.5937456,-0.40496945,0.14523123,0.182676,-1.0354458,0.26540887,0.6073118,-3.6970403635700704,-5.864741191389344,-5.999168064901664,23000,122818,0,121.760589436999,17.987343136999698,9.535472701001709,149.2834052750004,3437.1885443950705,22
0.3102302,0.643193,84.521576,8.452158,13.634592,0.64234746,-12.24101,-25.243298,8.897726,40.33077,67.381775,-209.55699,12.359763,38.694954,69.85625,-208.27763,-0.52208346,1.5795164,4.7685776,-7.858447,0.12077973,0.79999983,1.8455755,-1.72946,-0.40223846,0.15071023,0.018702365,-0.9897866,0.4074719,0.580241,-3.9222315576860227,-4.83067151672998,-3.8636312591766377,24000,127635,0,121.36121463300151,17.48335186699842,9.787074666004628,148.63164116600456,3586.4727393220746,23
0.22117431,0.5621204,89.937164,8.993716,14.751717,1.0279022,-12.217488,-21.82087,8.905523,37.607147,70.038795,-170.16422,12.343515,36.385334,72.02168,-167.88072,-0.46509004,1.5290116,4.505707,-7.084168,0.1850939,0.80068094,1.8352098,-1.6982132,-0.39939705,0.14936541,0.1966243,-1.0817329,0.38754734,0.5914322,-2.865084329159351,-5.725756136310595,-4.875906158712439,25000,132482,0,120.58888646099876,18.10165414400035,9.470086200999503,148.16062680599862,3733.8272738090745,24
0.2420823,0.6274925,89.4051,8.94051,16.27044,0.7659291,-22.064817,-6.554878,18.535557,36.4059,73.867676,-182.36974,22.007412,34.933456,75.316986,-173.86833,-0.49356169,1.5713999,4.741725,-7.8383265,0.13654184,0.794249,1.8562397,-1.800718,-0.41641104,0.15732321,0.07843834,-1.0592406,0.34874776,0.58784443,-2.5371384599296083,-4.768806735352101,-6.560269541608882,26000,137282,0,120.48829071599903,17.310869545999594,9.643486722994567,147.4426469849932,3881.351290764069,25
0.5029739,0.5451639,95.414345,9.541434,10.464016,0.6299618,-23.667625,-26.550934,19.787144,36.557644,75.91637,-167.26062,23.709988,34.999905,78.29234,-158.98473,-0.35766977,1.5903342,4.5303316,-7.2179203,0.12096707,0.83438784,1.7807899,-1.7353933,-0.40852723,0.14585614,0.026841484,-0.973344,0.2899045,0.5992475,-2.7123732352808094,-4.335118530588586,-3.2211529001712087,27000,142112,0,121.44744379599797,17.373145533998468,9.767110534005042,148.58769986400148,4029.7801383100705,26
0.36834645,0.5885661,97.44751,9.744751,10.729614,0.85460955,-28.971792,-24.240742,25.558926,36.232655,76.64985,-147.1008,28.587662,34.708332,77.8764,-134.60597,-0.4868897,1.5337789,4.7039413,-6.520256,0.23581822,0.7751786,1.7316917,-1.7647729,-0.39935184,0.14776585,0.08124356,-0.9689072,0.4377377,0.59701055,-2.628083220860099,-3.407150772869752,-4.575710246162264,28000,146912,0,120.53589368400208,17.20007103899843,9.547043979000591,147.2830087020011,4177.295321013073,27
0.24438524,0.6327368,95.528046,9.552805,12.7604,0.6947919,-34.020287,-22.78414,30.369778,35.223053,80.128204,-205.59286,34.012993,33.87669,82.78179,-207.15683,-0.48859423,1.5702206,4.045699,-7.266358,0.09481115,0.8090413,1.7794378,-1.664869,-0.3941985,0.14755768,0.029337853,-0.983613,0.26427034,0.6074445,-2.9020774497083273,-4.127156524361507,-3.6360174771694806,29000,151712,0,119.65949442800047,17.42405664599937,9.599812899981771,146.6833639739816,4323.897005302057,28
0.3232865,0.6089806,99.88101,9.988101,11.2432995,0.6126859,-34.13154,-31.241478,30.633652,37.425846,82.28426,-167.99557,33.82204,36.005535,83.357834,-165.84537,-0.53368276,1.5890223,4.6502533,-8.1234,0.07984313,0.8066708,1.830131,-1.7385387,-0.38443896,0.13436836,0.07820839,-0.9690146,0.3350065,0.6021789,-2.728566733698248,-4.447963768445253,-3.5993849307218766,30000,156512,0,121.33792789200015,17.351182023998263,9.694786900003237,148.38389681600165,4472.138907501059,29
0.30714664,0.6204333,98.33946,9.833946,11.078161,0.692667,-39.70026,-34.502495,36.399338,35.53403,85.95565,-187.2602,39.88151,33.900013,86.872536,-175.12584,-0.5810013,1.5441219,4.433071,-7.640853,0.10898737,0.7884535,1.7799109,-1.667598,-0.3902488,0.13361154,0.113502845,-1.0008961,0.3626608,0.60211915,-3.029951141148088,-3.7087341759905215,-4.263310779310391,31000,161312,0,120.13944847300081,17.237141762998363,9.364068232996942,146.74065846899612,4618.906784148057,30
0.18643935,0.6232881,102.09981,10.209981,10.707712,1.6459901,-40.344612,-37.424484,36.96163,34.61818,86.33476,-150.45927,40.09689,33.167286,88.77089,-134.92717,-0.59202635,1.5601536,4.956217,-8.410724,0.16214854,0.7783057,1.8701196,-1.7278129,-0.38718644,0.1335899,0.017489798,-0.9024707,0.32206616,0.6175725,-2.2800331452772142,-3.1453082997703463,-4.805681542477774,32000,166173,0,119.94713985000271,17.244235540001682,9.41378164998605,146.60515703999044,4766.056423202048,31
0.43876758,0.623882,95.6026,9.56026,13.9941845,0.8871886,-44.71484,6.348362,41.61788,32.01664,90.99515,-151.7588,44.921196,30.421053,92.33812,-136.72829,-0.5847504,1.5508956,4.0559735,-9.729107,0.17599528,0.77533907,1.8435783,-1.7362732,-0.38837287,0.12735248,0.04358162,-0.90565675,0.24117623,0.622872,-2.6812088078304406,-5.031450509331717,-3.598343509939506,33000,171091,0,121.08579381800155,17.77002546299991,9.981032487998164,148.83685176899962,4915.127058637052,32
0.02117239,0.62130195,92.72406,9.272407,9.618994,0.45584786,-48.14459,-32.854313,44.613182,34.294094,94.953705,-131.00111,48.297726,32.592262,95.994194,-129.61856,-0.61452097,1.4866861,4.543876,-7.516789,0.17643505,0.75985557,1.8487796,-1.7606441,-0.38424835,0.13383573,0.21634062,-1.0033541,0.24525036,0.62145257,-2.4750025446530968,-3.5234636570021443,-3.668574700149675,34000,175937,0,122.01056435999999,18.015832863002288,9.446372095000697,149.47276931800297,5064.507330846056,33
0.44898996,0.63028306,101.823944,10.182395,8.529021,0.6651122,-49.46896,-37.65997,46.048855,34.91152,94.92081,-160.7284,49.819424,33.255905,96.96755,-134.6835,-0.59343725,1.544785,5.7125816,-8.403806,0.10344315,0.7851741,1.8438549,-1.6985244,-0.39062807,0.12921388,0.28687376,-1.0650189,0.30355594,0.6255226,-2.6715361946599607,-4.396086705858158,-2.708347988460266,35000,180737,0,119.94103772699964,17.914484854001785,9.454251363997173,147.3097739449986,5210.854833823047,34
0.29783228,0.627629,99.59045,9.959044,10.769861,0.816186,-54.827824,-36.771576,51.311996,34.402046,98.93158,-126.56318,54.648796,33.0173,99.20383,-111.32209,-0.68776125,1.5098283,3.660279,-9.127187,0.19816239,0.7361743,1.6590666,-1.7076135,-0.38147163,0.1372153,0.14839515,-1.0061287,0.28583005,0.6235333,-2.4103962774014653,-3.0150700946171742,-3.095832400500881,36000,185537,0,119.0048232420013,16.942928812997707,9.810576621006476,145.75832867600548,5357.096541378054,35
0.3389804,0.6297204,102.52867,10.252868,10.30069,0.68527627,-54.56605,-39.82808,51.090607,34.46258,103.42685,-134.50098,54.31441,32.645992,104.60794,-113.53789,-0.6074703,1.5675447,4.0795536,-7.7899046,0.103602625,0.7867116,1.7794576,-1.7938918,-0.38373637,0.13939404,0.14264287,-0.9880543,0.27140862,0.6223982,-3.137587730257162,-6.037140316075475,-3.558293200428815,37000,190374,0,119.70640574600111,17.453912469998613,9.563104224002018,146.72342244000174,5504.448602254048,36
0.25089923,0.6083052,97.887924,9.788793,8.150917,0.70337534,-56.765137,-29.37091,53.66173,36.52286,102.1028,-197.95628,56.72872,34.96476,102.209045,-201.3192,-0.66866803,1.5169673,4.966596,-7.062918,0.16635074,0.74554515,1.7867652,-1.7980232,-0.37716746,0.1364692,0.13398372,-1.0144128,0.1864742,0.6279004,-2.1897441481913402,-3.1920888664187173,-2.4027896721187583,38000,195174,0,120.15152890100217,18.07278138000038,9.62111781799831,147.84542809900086,5652.105290975051,37
0.16376303,0.61537886,106.28833,10.628833,7.474293,0.8213116,-61.31333,-38.639378,58.310837,33.66803,107.67345,-130.77237,61.36827,32.589146,109.24274,-115.74058,-0.67043704,1.5475932,4.2914534,-6.8866506,0.030307204,0.76629055,1.7698541,-1.6842177,-0.39062276,0.14820436,0.11309954,-1.1269794,0.2378801,0.63010126,-2.7944989819616373,-4.786677173419815,-3.060755281225255,39000,200062,0,119.60271015699982,17.869716921999498,10.239756356000726,147.71218343500004,5799.837632038052,38
0.2925284,0.6292874,96.91243,9.691243,11.171688,1.1350293,-62.13608,-31.321203,58.713028,33.895817,105.62632,-126.98797,62.07036,31.86128,107.08054,-109.56338,-0.692574,1.5013398,4.489548,-6.4898515,0.15775576,0.7478781,1.7437522,-1.7633667,-0.38637042,0.13833629,0.13271241,-1.2119992,0.26412815,0.6101961,-2.527269439314551,-3.4843409659291877,-3.2659723919829,40000,204941,0,121.16015082800004,17.886403690001316,9.948213050014601,148.99476756801596,5948.435417719073,39
0.24159966,0.62454766,103.969955,10.396996,6.0186863,0.78324616,-65.36763,-32.41943,62.36892,34.02136,106.365906,-111.579056,65.535324,32.142445,107.68793,-101.07593,-0.7340705,1.4988357,4.3219395,-6.45687,0.12859918,0.73881537,1.7924505,-1.7411653,-0.36367825,0.14319506,0.11476153,-0.92604184,0.18356885,0.6201576,-2.41678190928952,-4.810579308644888,-3.462377530200785,41000,209784,0,119.92393058199741,17.49111552300019,9.955604496990418,147.37065060198802,6095.554542491056,40
0.3069468,0.6370093,109.75856,10.975856,12.636137,0.49923095,-63.94604,-35.094982,60.593185,34.46833,110.403366,-215.8087,64.00879,32.721043,111.08152,-182.42554,-0.58312315,1.5354675,4.1991353,-7.857852,0.12264496,0.7755809,1.7515273,-1.8631871,-0.3922986,0.13420327,0.07772723,-1.1002885,0.23441611,0.61602014,-2.444873514129337,-2.627708599711565,-3.3598932661557774,42000,214620,0,119.78305183500197,17.25204474199927,9.317887746008637,146.35298432300988,6242.052572553068,41
0.16157396,0.62315744,106.616585,10.661658,8.012449,1.0095854,-67.702415,-28.310623,64.670746,32.853573,112.02414,-117.77016,67.56961,31.070238,112.16564,-101.9977,-0.6826199,1.5027807,4.193674,-7.83218,0.08621034,0.76644886,1.8832116,-1.7726786,-0.38183102,0.1353064,0.007822208,-1.0322287,0.20735364,0.6191167,-2.846324854535674,-4.55995084768055,-3.6464391472728463,43000,219487,0,119.3921201459998,17.414122271999076,9.51357103799819,146.31981345599706,6388.567042675069,42
0.30676284,0.635372,104.80295,10.480295,5.7872233,0.738274,-65.28458,-38.6524,62.01317,34.496822,113.02774,-157.58887,65.21506,33.25444,114.42013,-124.774574,-0.57177454,1.5608939,4.863719,-6.995963,0.10241878,0.7761296,1.8524523,-1.921192,-0.38098994,0.13551728,0.13459702,-0.9498314,0.25386146,0.61719793,-2.446118966272211,-4.49601184797959,-3.8991498175291,44000,224450,0,119.62338058800015,17.593986005998886,10.08143171899792,147.29879831299695,6535.596501989065,43
0.23623939,0.619518,101.80421,10.180421,12.944506,0.85834956,-72.558136,-36.6644,69.21029,33.666656,112.76316,-125.27336,72.26559,32.48206,114.256134,-119.72239,-0.8067313,1.5072179,4.3441973,-9.836489,0.22344701,0.7103249,1.7942753,-2.001981,-0.36845264,0.14034984,0.12994169,-1.2177757,0.21050318,0.6214502,-2.1795210141632895,-3.650780691345024,-4.037297072524191,45000,229278,0,121.61627429800137,17.30157381999743,9.515043153001898,148.4328912710007,6684.363221184067,44
0.24766211,0.61895156,108.42818,10.842818,9.335522,0.7086812,-71.84341,-40.136642,68.56747,34.848038,117.851295,-188.54756,71.92586,33.58072,119.22533,-189.84558,-0.63251305,1.5321733,5.2740545,-7.878701,0.18282752,0.7477109,1.7554423,-1.8443332,-0.38305387,0.13531557,0.15072432,-0.95983535,0.25233075,0.6146386,-2.34514029603256,-2.331842595513878,-3.3593570793252567,46000,234108,0,121.22111372900326,17.63656310299848,9.625632663999568,148.4833094960013,6832.479976325063,45
0.29040906,0.5921796,112.480064,11.248007,11.418658,0.7418012,-76.06949,-45.4161,73.046074,32.618378,121.25871,-91.47688,76.20138,31.460857,122.177,-83.86103,-0.6586808,1.4995724,4.1298647,-6.2539997,0.0016907329,0.7618732,1.7669927,-1.7411805,-0.38369736,0.15040413,0.1633322,-1.1079617,0.20465325,0.6082683,-2.3464488648143473,-3.5199781375419,-2.840725219955831,47000,239073,0,120.98099442600142,17.293317964999005,9.754130677003559,148.02844306800398,6980.75421742407,46
0.47384694,0.6207566,117.75839,11.77584,13.343173,1.169531,-75.851295,-45.179718,72.74402,34.88528,121.32735,-86.89437,75.873795,33.928078,122.283936,-85.74118,-0.6454657,1.5704064,4.4702597,-8.048209,0.09467807,0.77943915,1.7078148,-1.7081684,-0.3804187,0.14845684,0.24569786,-1.1952702,0.32236275,0.6107964,-2.3638189389686617,-3.5864181999348803,-3.324717896683059,48000,243918,0,120.62587275199985,17.53551414699905,9.722922851004114,147.884309750003,7128.59855983908,47
0.3175929,0.61991143,109.47699,10.9477,16.378046,1.4014417,-78.527596,-32.988934,75.18887,34.46108,120.600006,-87.439125,78.511215,32.22682,121.9165,-69.98839,-0.65618324,1.517902,4.083638,-7.5944915,0.18135439,0.7515455,1.7550288,-1.6332251,-0.388955,0.14346536,0.11363584,-1.0999337,0.20640849,0.61559016,-2.1816566236793826,-3.3481912607741373,-2.8870293432828165,49000,248758,0,120.65270934200089,17.471643262000725,9.70245598800102,147.82680859200264,7276.137872837084,48
0.07094545,0.6138159,105.51936,10.551936,6.4783354,0.52243626,-78.869865,-27.335527,75.81972,33.64166,126.542694,-218.94008,78.95543,32.39191,127.521255,-219.55383,-0.63558054,1.5075771,4.485363,-7.467017,0.16449308,0.7510798,1.7494584,-1.8532801,-0.3831255,0.13717881,0.15141664,-1.0241094,0.27570418,0.6178389,-2.5195038336876974,-3.8538392644997344,-4.892442945624867,50000,253587,0,120.9844798869999,17.198081513000943,9.680223446001037,147.8627848460019,7424.125257479092,49
0.20751895,0.62035066,109.93885,10.993885,7.4984593,0.62509024,-80.73746,-23.812906,77.74402,32.816795,126.166824,-88.15078,80.973465,31.341364,128.06445,-72.95794,-0.7216828,1.5067273,4.3751616,-8.68902,0.081052445,0.75613904,1.8107038,-1.7762971,-0.38670167,0.14519075,0.05571659,-1.0702627,0.23817693,0.6157463,-2.5841898129529115,-3.979753262437593,-4.374449086598384,51000,258387,0,120.82429294500253,17.30121845100075,9.520799279001949,147.64631067500522,7571.399501394091,50
0.504999,0.63746667,112.526886,11.252688,5.7291574,0.9127487,-79.12795,-38.08819,75.85196,34.919876,128.55211,-115.49502,78.81093,33.697334,129.06902,-104.69353,-0.72645897,1.5286415,5.4649096,-10.110758,0.070756905,0.7534047,1.7805276,-1.9192612,-0.38205445,0.1461666,-0.0056251436,-1.1153172,0.33303055,0.60452366,-2.3393456705370204,-3.915095710080852,-4.583348396429244,52000,263233,0,121.06833321399972,16.926835605001543,9.639836370006378,147.63500518900764,7719.710621969098,51
