Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Aux Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.20929651,0.8262709,51.856506,5.185651,1.1559997,0.12875353,-14.1935215,-3.9357271,11.83844,12.347059,24.497606,-86.137505,14.099131,11.750617,26.237617,-78.426636,-1.486156,1.0532558,3.806011,-7.3295393,0.23266314,0.4500676,1.4446458,-1.3617467,-0.2447406,0.06433417,-0.02652762,-0.6075043,0.3242441,0.8779904,-5.493985671918572,-6.292402911692996,-6.912933516024863,15000,136000,0,485.9244040909998,16.117965712001023,16.466342187992268,518.5087119909931,8057.765309474985,14
0.14460026,0.7868242,48.66304,4.866304,1.6641695,0.16366644,-13.260852,21.206306,10.689529,12.300907,26.57552,-82.32209,13.4094305,11.547603,28.446165,-72.98748,-1.4760445,1.061252,2.7462766,-8.632048,0.08375021,0.5168441,1.4564295,-1.3114798,-0.24556942,0.06317495,-0.045975797,-0.5464079,0.19160436,0.8554826,-5.496665476136462,-6.317009496459784,-5.754491842453586,16000,144000,0,502.2491976660003,16.281405867001013,16.39432121000391,534.9249247430052,8593.313590117988,15
0.29789597,0.8112469,43.88794,4.388794,1.3693547,0.16109407,-17.044857,-1.4073656,14.535441,11.851453,29.341597,-57.275227,16.91885,11.266746,31.100346,-53.830486,-1.5016834,1.0031368,3.0008564,-6.5661235,0.17341797,0.47003406,1.4955814,-1.2927465,-0.24179752,0.05769432,0.0963459,-0.53511035,0.101700135,0.8277362,-5.857036251633678,-6.95951133120568,-5.930463669824405,17000,152000,0,519.8223597900014,16.90827599399927,16.989660301993354,553.720296085994,9147.750559493983,16
0.2172877,0.7874439,44.652294,4.4652295,1.3437517,0.147394,-18.691692,-12.402393,16.409485,11.677747,31.888054,-75.9633,18.737925,11.041987,33.685802,-74.55955,-1.4874406,1.0278728,2.6662984,-7.0731654,0.14650579,0.48085335,1.4064083,-1.2845801,-0.24854445,0.06198451,-0.00020454079,-0.61317253,0.062524,0.75482464,-4.975500365613685,-6.389437058141086,-6.162236603349575,18000,160000,0,510.9110648850001,17.63085074599985,17.663345368999217,546.2052609999992,9693.173493119984,17
0.13816713,0.85221505,41.096695,4.1096697,1.5852365,0.25580716,-18.911245,-0.549807,16.65104,14.8249,34.22892,-97.468925,19.1936,14.011379,35.69716,-92.68915,-1.478549,1.038374,3.0006335,-7.4775696,0.13435237,0.49628198,1.4237258,-1.4524814,-0.24219334,0.05921506,0.08259708,-0.5189914,0.29226667,0.7115724,-5.279322290102033,-6.3080413598310745,-6.0285717323069274,19000,168000,0,513.8161512509996,16.812294448000102,17.492859727994073,548.1213054269938,10241.561307571976,18
0.16727777,0.82865024,43.377266,4.3377266,1.4243224,0.16850221,-21.595802,-14.284749,19.225176,13.377819,36.96806,-74.51076,21.640974,12.680201,38.15639,-70.36989,-1.462972,1.0308784,2.4028628,-6.729808,0.13821937,0.49673072,1.4060916,-1.3470426,-0.24327926,0.060095884,0.014424596,-0.5780032,0.20953287,0.8641457,-5.282611962048369,-6.633285150588958,-5.927579920850993,20000,176000,0,508.58623945699946,17.109420873001,17.248605155995392,542.9442654859959,10784.281644828972,19
0.14127813,0.83368,46.426826,4.6426826,1.613642,0.19705759,-22.483736,-3.4463968,20.062561,14.138722,38.807697,-74.00843,22.657219,13.304228,41.04393,-67.78287,-1.4173958,1.07055,2.8483214,-6.866053,0.17995556,0.51140106,1.4064333,-1.3344214,-0.24991357,0.06527848,0.20383078,-0.63931936,0.20494874,0.7532997,-4.846959658724716,-5.5145131435492605,-5.2828752173981455,21000,184000,0,509.94424831300057,16.848567701999855,17.236775910001597,544.029591925002,11328.135273176975,20
0.17040803,0.8390811,46.340904,4.6340904,1.5890361,0.15849236,-25.268448,-9.566358,23.008623,13.3597,41.52421,-78.03776,25.438717,12.7883005,43.49856,-72.33228,-1.4790938,1.0538096,2.485441,-5.953891,0.13815366,0.50605094,1.473178,-1.2760907,-0.24467695,0.058936317,0.13485582,-0.5809734,0.087803245,0.82567376,-4.695111114024768,-5.089988633175548,-5.566889725055562,22000,192000,0,509.64687789599884,16.700318196999433,16.740039332997185,543.0872354259955,11871.485624374971,21
0.24408346,0.8704104,42.322792,4.2322793,1.4761927,0.20146863,-27.817387,-11.999615,25.425392,13.375714,44.271755,-71.39563,27.665712,12.932135,45.32631,-71.06728,-1.4761851,1.0471594,2.6026833,-7.305566,0.21004449,0.47871917,1.3955038,-1.4109776,-0.2559872,0.0606572,0.042419307,-0.5901504,0.10957528,0.8130638,-4.469323478178773,-5.580424179033441,-5.923627524357938,23000,200000,0,509.48387699399973,16.940264713000943,17.71428714600188,544.1384288530026,12416.145008286969,22
0.12272809,0.7699432,48.99618,4.899618,1.6266568,0.18083718,-29.304667,-15.357334,26.910343,14.351966,48.526405,-72.0441,29.288013,13.577014,49.781334,-64.69661,-1.4270297,1.0890926,3.3146026,-6.625924,0.14162754,0.5133995,1.4258918,-1.3363343,-0.26399055,0.06430408,-0.0053124763,-0.5895432,0.12534744,0.8272121,-4.927650986878554,-5.263150431970733,-4.965657984825327,24000,208000,0,512.7187980390008,17.447058493999066,17.09082289399703,547.2566794269969,12963.028077857967,23
0.3499012,0.8298896,56.314484,5.6314483,1.5078452,0.17759565,-32.182285,-14.3961735,29.510494,13.468933,50.53108,-59.749573,32.082077,12.747986,52.124733,-53.477936,-1.4011133,1.0470806,2.4941058,-7.144529,0.07605245,0.5414273,1.4695332,-1.336743,-0.25959337,0.061648678,0.1618326,-0.5809689,0.032876737,0.81789833,-4.154010280165532,-5.506950767820688,-5.9290714349174864,25000,216000,0,511.10781299300106,17.073811104000924,17.072777039991706,545.2544011369937,13508.210285198962,24
0.30321595,0.83960104,51.723137,5.1723137,1.8039303,0.16398515,-31.137423,26.835388,28.58002,15.918653,53.52221,-71.966576,31.145393,15.286778,55.20134,-68.65451,-1.3570721,1.1312501,2.9730654,-7.109967,0.1813215,0.5342993,1.3972933,-1.3815339,-0.2626756,0.06709074,0.30130464,-0.60171944,0.16812335,0.849442,-4.078261379248853,-4.093673358128703,-4.407775527957573,26000,224000,0,496.30370218900134,17.02805620199979,16.98443594699893,530.3161943380001,14037.610637150963,25
0.26874742,0.8015422,44.520927,4.4520926,1.6460052,0.25136995,-36.110847,-11.767963,33.64863,13.145274,56.879192,-82.86145,35.793514,12.721515,58.00064,-82.29878,-1.4589466,1.0160444,2.5993788,-6.663081,0.1286121,0.49987778,1.5215279,-1.3782488,-0.25512388,0.057441972,0.011740558,-0.58391863,0.09825158,0.847485,-3.9594820795742693,-4.582469138754439,-4.665466802849045,27000,232000,0,490.82560219600055,16.092831056999785,16.19486208499802,523.1132953379984,14560.76342216096,26
0.09604522,0.76172304,49.900528,4.9900527,1.5041785,0.16362515,-37.438698,-12.633157,35.044666,14.001647,60.93954,-68.50382,37.351555,13.460388,62.182888,-67.31242,-1.4367661,1.064064,2.919957,-6.5679836,0.13275696,0.51348,1.3142828,-1.4330121,-0.25324652,0.06129145,-0.059001222,-0.61628723,0.2739745,0.83142996,-3.326213550619022,-5.289856609747963,-5.7645111862224265,28000,240043,0,484.9318275879996,16.15059761500015,16.208733334993667,517.2911585379934,15078.178863130952,27
0.0465916,0.7888837,44.833042,4.4833045,2.0553436,0.22918794,-37.989574,-14.013623,35.63684,16.060648,63.736008,-86.65651,37.853127,15.289878,65.21672,-79.72684,-1.3770055,1.0960772,3.309092,-6.813884,0.13700314,0.53875643,1.5773867,-1.5218478,-0.2618951,0.06031559,-0.026071109,-0.623113,0.26587155,0.838636,-3.5654279094361963,-5.2579711228094945,-5.9258429368174514,29000,248043,0,483.1919932389992,16.27609975300038,16.40701351599637,515.875106507996,15593.815047744945,28
0.18493593,0.81638664,53.21682,5.321682,1.9693785,0.18235713,-40.872467,28.13737,38.459522,15.59733,67.66202,-78.40922,40.901924,14.939816,68.9972,-70.55192,-1.3334403,1.115549,3.1264954,-7.841467,0.14699212,0.54210913,1.4845434,-1.5341288,-0.26246643,0.06241029,0.21777758,-0.6468793,0.12248263,0.86039734,-4.160362656257808,-5.190944082149178,-5.4596104184693015,30000,256043,0,493.13609851300134,15.989710380003089,16.12677695999446,525.2525858529989,16119.605786471944,29
0.16584651,0.7841189,47.12686,4.712686,1.7935705,0.19253597,-42.69049,-13.480452,40.40164,14.70365,73.19788,-57.951847,42.764057,14.140501,74.2989,-47.76376,-1.3908339,1.0531675,2.6323488,-5.4794645,0.14858003,0.53185105,1.5252088,-1.4613528,-0.27286783,0.05921331,-0.08310735,-0.6825917,0.13383746,0.8160203,-3.71633500276453,-4.1361060583050895,-3.7988210169993932,31000,264043,0,500.9258226749989,16.538516462998814,16.710735354998178,534.1750744929959,16653.91699141994,30
0.12492961,0.8216936,50.352844,5.0352845,4.219429,0.2843246,-44.393475,-17.673542,41.949673,16.432968,77.29615,-60.006187,44.717445,15.769644,78.87946,-53.6069,-1.3228025,1.1067694,2.8769493,-6.7591186,0.16708414,0.5452309,1.5081172,-1.4370252,-0.27260092,0.062181234,0.027429555,-0.6314614,0.17794316,0.8087332,-3.62531236198247,-4.2477131866903175,-3.4989342994458945,32000,272063,0,490.6535302960001,16.671050123997702,16.871849277988076,524.1964296979859,17177.121223405924,31
0.15778683,0.8244626,53.817783,5.3817782,2.172638,0.16608423,-48.33459,-14.591946,45.911007,15.867307,80.1477,-81.57501,48.35904,15.230834,82.322014,-69.68583,-1.2985418,1.1090626,2.8023973,-7.6398726,0.1589675,0.55620307,1.4181206,-1.532125,-0.28152406,0.061351728,0.19063991,-0.5925096,0.113491364,0.83732814,-4.085927040837184,-4.063695031541739,-3.8632113622234074,33000,280063,0,470.3864959879975,15.683275921997847,16.072510589990998,502.1422824999863,17679.033061803908,32
0.25768876,0.82315594,54.3632,5.4363203,2.5843115,0.19533327,-48.945858,-10.366461,46.319603,17.677095,84.13956,-56.390133,48.89428,17.028437,85.44387,-52.669464,-1.2364526,1.1374218,2.9046922,-7.1072655,0.17030992,0.5819154,1.4029924,-1.6306262,-0.2866278,0.0656157,0.2058413,-0.65345645,0.15453865,0.8278341,-4.241186199507109,-4.213883829667603,-4.42377658661538,34000,288094,0,469.07491732799826,15.465101865000179,15.600843911004631,500.1408631040031,18179.52623142091,33
0.30660006,0.8489976,50.5663,5.05663,2.8779898,0.23073295,-51.597324,-14.380279,49.014275,18.097345,86.736015,-73.052666,51.504784,17.64934,88.25553,-68.55841,-1.2245454,1.164047,2.6783311,-6.149698,0.14448093,0.5890289,1.4629215,-1.5493666,-0.2861574,0.06399318,0.08570951,-0.63229865,0.1251299,0.8393512,-4.0174454649217335,-4.405463072197991,-4.527806270020082,35000,296133,0,497.73800029599806,15.777625144000922,15.981104634003714,529.4967300740027,18709.633249804912,34
0.10273844,0.82197523,52.385384,5.2385383,2.9404345,0.22348718,-54.046986,-14.772382,51.360306,19.315811,89.587326,-68.713036,54.034317,18.779512,91.187294,-62.891685,-1.1947982,1.2127633,2.8629408,-8.934226,0.1808014,0.6040107,1.442336,-1.5703633,-0.2888427,0.06621316,0.09358917,-0.64310753,0.14997923,0.8084995,-4.132087995013748,-4.392197477507027,-3.6879075669758756,36000,304133,0,499.9654213720023,16.40154720999999,16.30904607499906,532.6760146570014,19242.531614103907,35
0.09805136,0.84648615,49.24082,4.9240823,6.079339,0.36157274,-56.131382,-13.442616,53.66829,21.046871,91.43768,-52.130344,56.275085,20.194826,93.22114,-44.78192,-1.1280684,1.1991471,2.7532887,-7.0162754,0.1310881,0.6330899,1.514559,-1.6368718,-0.3022319,0.06799744,-0.09587288,-0.6631708,0.1491764,0.82413954,-3.669060415721583,-4.570510167477721,-4.628644656767597,37000,312133,0,504.077757826999,16.64150135700038,16.634252216019377,537.3535114000188,19779.897955387925,36
0.32175538,0.8329142,50.52516,5.0525165,6.6692877,0.22819273,-61.064335,-17.362946,58.419777,19.591833,94.072296,-65.8305,61.172752,19.06069,95.81461,-59.951794,-1.0819048,1.2249506,2.9822974,-8.4688015,0.20441754,0.6232248,1.4698083,-1.6157023,-0.31076217,0.07104335,0.12419239,-0.6420301,0.1661898,0.8063111,-4.307009495817026,-4.209940434167484,-3.7687305123667967,38000,320133,0,507.08514979100073,16.654730205002124,16.8767700219978,540.6166500180007,20320.98629013793,37
0.18543021,0.82228774,54.13549,5.413549,6.2594466,0.34712005,-61.255352,-16.111334,58.63767,21.049355,96.37556,-79.503685,61.57525,20.435337,98.33555,-75.08208,-1.08215,1.2360544,2.9263601,-7.236105,0.16414036,0.63692755,1.5628742,-1.5443083,-0.30493048,0.070682034,-0.07090226,-0.6095802,0.15216333,0.82498837,-3.8377215180364628,-4.16050357611512,-4.116612309657567,39000,328133,0,508.544961601001,17.15197569600059,17.17288509399441,542.869822390996,20863.384964812925,38
0.18692672,0.80751085,52.91795,5.2917953,3.5845416,0.34182262,-65.01969,-15.896475,62.48873,21.41959,100.732285,-57.046494,65.14888,20.690084,101.95942,-51.72404,-1.0746958,1.289644,3.3053532,-8.281609,0.2299339,0.6295954,1.4566934,-1.5696487,-0.31237197,0.07367537,0.08389435,-0.66413665,0.03144971,0.80598277,-3.9281879666679584,-4.447957668752926,-4.223215316441303,40000,336133,0,502.4030992469998,16.65030027999819,16.77223682401018,535.8256363510081,21399.222918173928,39
0.11515566,0.80400175,53.123722,5.312372,3.4396338,0.27350882,-69.880875,-16.448006,66.873505,20.657495,102.08729,-66.94618,69.70049,19.816631,103.59,-62.056637,-1.0783151,1.2574167,2.7221284,-7.0678396,0.18700503,0.63166255,1.5142838,-1.4884562,-0.3108065,0.073257476,-0.0003783852,-0.588918,0.1715935,0.82703465,-3.5517702881707094,-4.619559941893021,-3.9830303416346573,41000,344133,0,508.2438211359986,16.63150136400145,16.84958811601973,541.7249106160198,21941.11386227594,40
0.065549776,0.82207865,53.243164,5.3243165,3.037169,0.2820624,-71.33133,-8.414415,68.56404,20.687773,103.9296,-85.58251,71.54543,19.936407,105.61724,-72.69728,-1.0636721,1.2398922,3.1411457,-6.600436,0.2317332,0.61858076,1.4640449,-1.6363194,-0.31725016,0.07111723,-0.014589403,-0.7224138,0.13477111,0.816438,-3.5454601314699437,-4.34880276442207,-4.022010212171565,42000,352133,0,502.15079175900246,16.8071611330015,16.8733883399982,535.8313412320022,22476.807600356948,41
0.06935007,0.81906337,53.16461,5.316461,6.7037272,0.224042,-73.92005,-8.447498,71.355865,21.62006,105.65213,-94.01843,73.97995,20.788914,107.055176,-95.127266,-1.0968387,1.2774855,3.7697344,-6.6296854,0.17611577,0.6337592,1.5514008,-1.6467403,-0.3096998,0.07869917,0.044266753,-0.6566311,0.13654077,0.80520564,-3.2837117843737516,-3.8675507136525646,-3.732499384871372,43000,360133,0,503.16016581299846,16.67647329600004,16.710075133010832,536.5467142420093,23013.44919453996,42
0.24483168,0.83001226,55.588238,5.558824,3.0589976,0.3143991,-75.77379,-18.875069,73.33099,21.32992,108.381546,-39.447598,75.97833,20.608353,109.40545,-33.340076,-1.08175,1.2477487,2.910266,-7.950246,0.18621957,0.6269324,1.696927,-1.6196237,-0.3138101,0.07777346,0.0095897615,-0.6510407,0.1440292,0.8166689,-3.7798086575621297,-3.941003808470918,-3.8181044313927983,44000,368133,0,505.896719594999,16.74589042399748,16.811135253996326,539.4537452729928,23552.954279391954,43
0.12953033,0.81695104,53.082382,5.3082385,3.4990673,0.21811885,-81.02773,-5.921166,78.15319,18.54721,109.34877,-41.789585,80.90802,17.86677,110.84015,-36.097652,-1.2153747,1.1860534,3.6677275,-8.081705,0.14931974,0.6026529,1.5636952,-1.5287107,-0.30541265,0.07303408,-0.04260574,-0.6308847,0.13352509,0.8066716,-3.280884189522194,-3.5029040959840843,-3.8046166480303363,45000,376133,0,501.1194690880002,16.816957418002858,16.895074526993994,534.831501032997,24087.95976376295,44
0.24908526,0.8213703,54.138927,5.4138927,2.6284475,0.29420775,-83.052605,-18.5423,80.43025,18.162376,112.61478,-38.15454,83.11213,17.439041,114.2515,-32.90782,-1.1737964,1.1953907,3.1626625,-6.6059856,0.18959756,0.5998734,1.5831733,-1.4787655,-0.30147937,0.07408139,0.034347676,-0.6461087,0.15914276,0.8242684,-3.4009202744919476,-4.818024845124394,-3.8222610557528034,46000,384133,0,501.48328523300006,16.992751944999327,17.02774132700506,535.5037785050044,24623.326424282954,45
0.33346614,0.8567032,60.010815,6.0010815,7.1317286,0.26072988,-84.74624,-23.265896,82.0912,19.179672,115.13502,-21.675453,84.69815,18.42493,116.74163,-14.793684,-1.152091,1.2088963,2.958964,-7.327487,0.19693887,0.598641,1.5445065,-1.5828815,-0.3032506,0.078187615,0.026219085,-0.6297146,0.160138,0.8337021,-3.617783225617823,-3.6992150554568184,-3.850131650409226,47000,392133,0,505.47125519399924,16.862237434001145,17.109164724002767,539.4426573520032,25162.481667811964,46
0.15624718,0.81908387,56.19673,5.6196733,3.5951247,0.4722493,-86.67543,-14.735198,83.90071,19.412102,115.41878,-69.39188,86.27557,18.879696,117.11959,-61.289703,-1.1742141,1.2024354,3.242228,-8.379545,0.15332037,0.6013886,1.4805464,-1.6107392,-0.30013034,0.07619904,-0.04041471,-0.6871847,0.15261938,0.81810457,-3.337585130079887,-3.9279703954648397,-4.409434639018079,48000,400154,0,494.64593994799725,16.548990076000337,16.753248359007557,527.9481783830051,25690.38590125396,47
0.16136388,0.8142505,60.218487,6.0218487,3.0920253,0.63102764,-85.41022,0.856297,83.38454,21.103258,119.17028,-48.4437,85.99847,20.24072,120.62818,-41.85603,-1.1675699,1.220791,2.9791555,-5.9654784,0.22159655,0.58764297,1.5374066,-1.6528677,-0.3053119,0.07933494,0.06343479,-0.68316233,0.14186122,0.8100198,-3.8782287718099666,-5.330147653525755,-3.5522707901192154,49000,408154,0,507.66104626800006,16.557062175998,16.802160549010296,541.0202689930084,26231.76004860298,48
0.13650547,0.8068943,58.868652,5.886865,2.8256104,0.21071655,-88.58089,-15.102534,85.89378,19.696156,119.82484,-72.4741,88.55673,19.118357,121.80023,-71.2517,-1.18275,1.199812,3.4456797,-7.9011703,0.10839883,0.6177899,1.4675236,-1.563922,-0.29291746,0.077437595,0.012158401,-0.7018073,0.13590434,0.8166371,-3.5302886124462263,-4.939425461921589,-3.6541528855018575,50000,416154,0,503.2533280610005,16.861842972000886,17.00319354000021,537.1183645730016,26769.021127568984,49
0.18043226,0.8155144,54.988804,5.4988804,7.6474285,0.23303682,-89.351395,-20.036083,86.85898,20.244898,121.724884,-23.463427,89.26114,19.693071,123.62315,-22.21641,-1.2166083,1.2078034,3.7761836,-7.559722,0.18323164,0.58769554,1.6438608,-1.4833572,-0.2915241,0.076137036,0.11012444,-0.6881184,0.1683328,0.824609,-3.3589561537843764,-4.986852965846329,-3.853527456216225,51000,424154,0,509.4911139270007,16.98292390200004,17.230516357009037,543.7045541860098,27312.876450936983,50
0.266556,0.8178769,55.707672,5.5707674,7.8048887,0.24960744,-89.276924,-16.020319,86.550156,20.813013,123.5671,-41.717113,89.21149,20.167566,125.54549,-34.286076,-1.1503599,1.2470119,3.6925578,-6.7513676,0.16742824,0.6194132,1.5941465,-1.6298025,-0.30187002,0.07758996,-0.0001611039,-0.69479877,0.14351891,0.8191977,-3.1848888525401975,-3.705648082869781,-3.39824367185007,52000,432214,0,520.8504231430015,17.14757160800218,17.46311791801054,555.4611126690143,27868.341927618007,51
