Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Aux Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.41380027,0.702913,52.19525,5.2195253,1.2594554,0.18821637,-5.4498425,0.585678,2.9327095,14.751231,17.81272,-117.489265,5.287814,13.839637,19.475399,-111.58523,-1.4610395,1.0552293,2.8954422,-6.4937468,0.19052593,0.47931495,1.4081068,-1.4763808,-0.24381308,0.06467008,-0.10046276,-0.5432387,0.061007246,0.7261987,-5.940980891081614,-6.637701358954819,-7.216965670628878,11000,104000,0,283.7112437200003,10.824294648000432,11.183095151000089,305.71863351900083,3284.116858542001,10
0.46614802,0.6465564,39.98852,3.9988523,1.5801234,0.4449049,-2.9826052,-7.3326445,0.21451616,16.764208,20.98377,-124.50955,3.4494643,15.8264,22.932236,-121.38345,-1.3609326,1.1508297,3.0035977,-6.010726,0.19300602,0.5419465,1.2672412,-1.2146062,-0.2494533,0.067912176,-0.06918555,-0.5148079,0.2274378,0.7298725,-5.8369021940783865,-5.8499596860004806,-6.832456976826416,12000,112000,0,284.86661323499993,10.816421538000213,11.525570727998456,307.2086055009986,3591.214726286,11
0.2949012,0.7929763,35.801346,3.5801346,1.6299452,0.22575645,-3.6985655,3.5022366,0.9553365,17.916935,21.988869,-78.82747,3.5056338,17.308031,23.670176,-79.40359,-1.2833802,1.1971511,3.0800176,-7.5092144,0.18514925,0.5584001,1.3885981,-1.4057001,-0.26682037,0.0744582,-0.061888635,-0.5410573,0.3493509,0.76599145,-5.801822271903552,-6.5373243721746785,-6.594413868276344,13000,120000,0,284.64119497499996,10.717036304999965,11.366471664003257,306.7247029440032,3897.9529680550013,12
0.39372548,0.751537,38.459427,3.8459427,1.5285195,0.2842847,-10.272038,-8.179283,7.8306446,14.360506,25.53507,-125.028755,9.9370365,13.811968,27.366486,-123.7717,-1.4586439,1.0795201,2.7750747,-7.217315,0.15311603,0.5022824,1.3641659,-1.2222532,-0.26259157,0.06332611,-0.09816349,-0.57832015,0.18109637,0.83769244,-5.749833818670532,-6.117452636949244,-6.359530270724259,14000,128000,0,282.36239665300036,10.728893243999664,11.338033390000419,304.42932328700044,4202.1879385070015,13
0.2906814,0.867537,41.920677,4.1920676,1.3168005,0.1464073,-14.569023,-6.2922373,12.106518,13.613232,27.642498,-87.064766,14.459294,12.961743,29.67979,-76.61644,-1.4827965,1.0115451,2.8409066,-7.258485,0.20144457,0.4637569,1.2802377,-1.3961269,-0.2430261,0.061139163,-0.02715487,-0.5310309,0.06701236,0.80215406,-5.13632093266042,-6.33428877905977,-6.512815273104486,15000,136000,0,277.9758474549999,10.51237764599955,11.147061044997827,299.63528614599727,4501.989231309997,14
0.15304491,0.72483104,39.721386,3.9721386,1.5646504,0.40314507,-13.10806,-11.441605,10.760149,15.093582,31.251638,-91.2397,13.56948,14.404812,33.162308,-89.62398,-1.3841126,1.0896405,2.5608582,-7.4983215,0.1118235,0.5373325,1.2990421,-1.3147056,-0.2619957,0.066851944,0.014165096,-0.5312254,0.1930089,0.78551984,-5.216737103362065,-6.44196093465479,-6.60237980787185,16000,144000,0,272.91237039600037,10.675089118999495,11.027054922994466,294.61451443799433,4796.110692357992,15
0.12120578,0.8436629,40.52533,4.052533,1.711475,0.2117615,-13.824056,-5.4630346,11.38146,16.08541,32.17041,-138.24684,13.660566,15.504633,33.86945,-134.95082,-1.3902712,1.1618056,2.5797062,-8.47044,0.139194,0.54004973,1.5303366,-1.2567297,-0.2620676,0.06963883,-0.035821192,-0.60161144,0.19580398,0.7789607,-5.135215983879773,-5.962517121283122,-6.445846742725209,17000,152000,0,268.78948181299984,10.203597550999802,11.511475309997877,290.5045546739975,5086.58300266699,16
0.095318496,0.8306203,40.93814,4.0938144,1.4723204,0.23624416,-19.264599,-6.0132413,16.832928,14.310594,35.318623,-80.52141,19.035774,13.697066,37.014095,-80.419655,-1.4359351,1.0463996,2.823146,-5.919026,0.1580392,0.4947461,1.4831928,-1.223779,-0.26191768,0.067744315,-0.004742656,-0.5489606,0.051726073,0.8716533,-4.8510524757253926,-6.584734017071613,-6.883329418471798,18000,160000,0,264.5547857390002,10.147670819999803,10.749836928003788,285.4522934870038,5372.032933332994,17
0.13771917,0.8665119,45.793453,4.579345,1.5799313,0.15281032,-19.63949,12.767726,16.963963,14.766986,37.96643,-59.847637,19.581219,13.911181,39.711075,-55.985924,-1.3322608,1.1285659,2.9949746,-6.4074416,0.19174044,0.5317718,1.441945,-1.2479762,-0.2687707,0.070686445,0.12757123,-0.51934105,0.2349391,0.7617948,-5.159727906451546,-5.605570971864283,-6.375245077728614,19000,168000,0,264.2965629749997,10.14282037799967,10.777617069998087,285.21700042299744,5657.228424370991,18
0.20980464,0.8337092,43.503136,4.3503137,1.404913,0.17766568,-22.777586,-9.955524,20.153584,14.634692,41.754963,-82.47173,22.598259,13.816694,43.433353,-77.679085,-1.4098303,1.0748112,2.9537473,-8.586277,0.17157674,0.51534593,1.5252104,-1.2949153,-0.2679845,0.06887211,0.053470656,-0.5502159,0.19976093,0.8437807,-4.901587996212261,-6.073375990327429,-6.382823169167982,20000,176115,0,264.1945817179994,10.144629483000244,10.801327008999579,285.14053820999925,5942.46691556599,19
0.2254805,0.80497026,47.374035,4.7374034,1.4414798,0.29477733,-26.038755,-16.214706,23.759577,12.471976,44.675354,-66.46287,26.367342,11.937621,45.86403,-62.16838,-1.4554546,1.0443975,2.601966,-7.420277,0.15760474,0.49633765,1.487453,-1.3583083,-0.26296896,0.06360871,0.024499197,-0.53172636,0.15788011,0.82880807,-4.89000419956211,-6.102727558858757,-6.46826654851281,21000,184151,0,265.3192816269993,10.244698433999474,10.992830071000753,286.55681013199955,6229.04971889799,20
0.15412803,0.86628085,47.796127,4.779613,1.498371,0.17235225,-28.595058,-14.064994,26.166155,12.278073,47.93011,-124.34198,28.552692,11.662887,48.931633,-113.230705,-1.3913052,1.0437517,3.6190138,-5.9278316,0.14647935,0.51523787,1.6705197,-1.3794538,-0.26638448,0.06302979,0.071647525,-0.5903732,0.18009293,0.7357228,-4.6454758370827935,-4.945061022010899,-5.301566819525071,22000,192184,0,268.3109068389995,10.288992780999251,10.746933431998514,289.34683305199724,6518.494024489987,21
0.10014883,0.8814041,47.71263,4.771263,1.6666045,0.24219328,-29.327553,5.10653,26.747364,13.953641,50.818295,-90.814125,29.185062,13.199313,51.70061,-78.29766,-1.4629786,1.0583175,3.1711345,-6.0951552,0.17099291,0.5052767,1.6355236,-1.2944558,-0.26277795,0.06273651,-0.05001478,-0.6155958,0.18421727,0.72693723,-4.590161840878142,-5.343500638345729,-5.550987913841347,23000,200184,0,263.95826857800057,10.336033847999715,10.802606035998906,285.0969084619992,6803.382592691985,22
0.30594653,0.76501745,48.92604,4.8926044,1.6361144,0.17427781,-31.730465,-15.866423,29.403463,14.475273,53.795094,-80.632675,31.889214,13.735557,55.36924,-78.14488,-1.3958955,1.0449106,2.8509052,-6.430746,0.21199244,0.4992313,1.5087155,-1.3388476,-0.26339257,0.06299897,0.14856508,-0.5649701,0.2238115,0.8038308,-4.427834390082041,-4.902114456178961,-5.138584221231987,24000,208266,0,264.10189455099953,10.122405659999458,10.775128073997621,284.9994282849966,7088.3392333869815,23
0.1336127,0.778771,47.93001,4.793001,2.5666842,0.3113146,-34.53211,-13.079632,32.3292,12.789209,55.468838,-33.741066,34.91523,12.178526,57.06152,-25.23428,-1.4562976,1.0542533,2.826513,-6.5846148,0.17986906,0.4966181,1.3428475,-1.3017343,-0.25963986,0.05862002,-0.0661769,-0.53510386,0.16515872,0.78553253,-4.354906588704986,-6.0231933178354895,-5.069950080816374,25000,216266,0,264.26093992700044,10.129073824000443,10.73081758699118,285.12083133799206,7373.922748962974,24
0.21064341,0.7722023,46.381886,4.638189,1.700633,0.240322,-35.056854,-4.7505417,32.62056,15.137485,58.926346,-83.666824,34.817215,14.41121,60.438522,-80.76254,-1.3827832,1.11378,3.0221152,-6.560822,0.18547952,0.5209353,1.4872756,-1.3693615,-0.26718935,0.060611483,0.13752359,-0.55613095,0.16263773,0.8065451,-3.984177247461085,-5.638549855039633,-5.862778792988821,26000,224266,0,263.8070770060003,10.577790979999918,10.663111551004476,285.0479795370047,7658.506536786979,25
0.12991568,0.81500703,48.83965,4.883965,3.062467,0.23782949,-37.007416,-11.248769,34.639942,15.574728,62.227993,-121.3545,37.27271,14.830253,64.167885,-114.062126,-1.3959181,1.0763221,2.993103,-7.897169,0.16701786,0.5221015,1.6918266,-1.4093386,-0.2656278,0.060414486,0.050701875,-0.6204974,0.15489686,0.8234741,-4.285796981536066,-6.070010741982956,-5.328063326433439,27000,232351,0,269.63186368599963,10.080595462000929,10.824923448997652,290.5373825969982,7949.099567365976,26
0.11765873,0.82276946,43.530746,4.3530746,1.9416641,0.26042745,-38.709743,-8.021385,36.255943,14.924563,64.67916,-62.169533,38.92907,14.335938,66.478386,-57.164192,-1.3975383,1.0870533,2.9463801,-6.2051125,0.20288503,0.51728225,1.4562532,-1.312409,-0.26689515,0.060708806,0.051075816,-0.5152193,0.1403734,0.7864935,-4.325434460202253,-5.790445652671621,-5.184207124937275,28000,240351,0,270.70624841099925,10.135399384998891,10.787557575000392,291.62920537099853,8240.775506970976,27
0.22961111,0.82329315,46.527584,4.6527586,3.2133832,0.21336043,-41.905495,-13.574993,39.550774,15.166337,67.97978,-72.57568,41.73825,14.722357,69.5127,-70.27134,-1.4132671,1.0705459,2.8879678,-6.1399326,0.22879875,0.49376297,1.5220902,-1.3186088,-0.26757345,0.059058934,0.07262287,-0.59198415,0.17494391,0.77474165,-3.6193966754260876,-5.932207587097859,-5.1008432258443746,29000,248405,0,271.325861497,10.178819486000066,10.721713665996504,292.2263946489966,8533.276450250973,28
0.09415988,0.8367865,47.768044,4.7768044,1.9218987,0.18914498,-44.93615,-14.430522,42.41575,15.2448845,72.90808,-71.80827,44.842907,14.724422,74.08713,-70.48733,-1.4027946,1.0507231,2.1755543,-5.868214,0.24027716,0.491934,1.5190933,-1.3171284,-0.26436445,0.05727756,-0.016059078,-0.56780803,0.21858293,0.82461596,-3.8608496338598934,-5.9497973382937595,-5.352303645769564,30000,256405,0,270.53687728000114,10.470498571001372,10.732205586993587,291.7395814379961,8824.750630772969,29
0.20149608,0.7958922,50.253117,5.025312,2.1996346,0.20590794,-44.76061,-4.6707535,42.421646,16.799845,75.755165,-91.05685,44.89729,16.19669,77.46528,-77.013214,-1.3319731,1.0942299,2.8095217,-6.759387,0.20495327,0.53007215,1.4878206,-1.3083949,-0.27645668,0.06245745,-0.029201493,-0.63558304,0.21724546,0.8312742,-3.5647253849728644,-5.989248460780354,-5.819561409080557,31000,264405,0,270.3995205760002,10.181307590999495,10.813320903002023,291.39414907000173,9116.199914527968,30
0.020223439,0.80970854,51.234695,5.12347,2.3717713,0.1935215,-48.829582,-17.920372,46.166,15.233726,78.994995,-52.254932,48.762817,14.603143,81.815834,-41.794827,-1.3489627,1.0941541,2.5314167,-7.099715,0.25215623,0.51038855,1.4413668,-1.2590579,-0.27091667,0.05929525,0.15813243,-0.52392536,0.19545402,0.815088,-3.5126662654119585,-4.2731807508066995,-4.193593156611274,32000,272441,0,280.08471492699937,10.239290291001453,10.58629965199907,300.9103048699999,9417.991967218966,31
